Month,Day,Year,Danger Message
February,12,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,11,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,10,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,09,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,08,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,07,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,06,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,05,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,04,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,03,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features. Higher consequence terrain increases your risk where even a small slide could carry you through rocks or over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
February,01,2022,"The avalanche danger is LOW on all aspects and elevations and generally stable snow conditions exist. Watch for areas of unstable snow on isolated terrain features and be mindful of higher consequence terrain where even a small slide could carry you over a cliff. 
Hard snow conditions exist and dangerous ""slides for life"" are possible. Be mindful of your exposure on steep slopes with firm snow, and consider carrying a tool for self arrest in the high country."
